Order ID,Order Date,Customer ID,Product ID,Quantity
NCH-55389-562,27/04/2019,86579-92122-OC,E-L-2.5,5
CHM-71346-424,21/07/2024,11101-94317-JN,R-L-2.5,4
BNO-35126-526,09/11/2023,31613-41626-KX,L-D-2.5,3
FEZ-25823-913,07/02/2022,17488-65879-XL,A-L-2.5,0
FEJ-30186-661,13/03/2023,13736-92418-JS,L-D-0.5,2
NLD-22840-578,02/11/2024,53386-94266-LJ,E-L-1,5
WHK-90344-826,25/05/2021,41191-35233-SG,R-L-2.5,2
EYC-24736-381,27/12/2021,90993-98984-JK,E-L-1,2
HFD-56203-845,15/05/2020,99737-91465-DY,A-M-1,3
OIR-23624-139,08/05/2020,17488-65879-XL,E-M-2.5,5
RBF-71984-631,19/06/2021,92048-47813-QB,A-M-0.2,1
UGT-93839-922,21/02/2025,58793-91413-RH,R-D-0.2,1
XEL-37562-132,06/12/2021,62352-94756-QP,A-M-1,5
HVR-80725-137,12/11/2024,81861-66046-SU,L-M-0.5,5
SCT-60553-454,17/07/2021,39123-12846-YJ,L-L-0.2,5
HAO-36469-373,29/11/2020,13441-34686-SW,L-M-0.2,5
SDM-54461-834,31/10/2020,68493-99734-LP,L-M-1,5
JXU-81509-297,16/01/2025,15764-22559-ZT,L-L-1,4
XXA-99866-293,30/11/2021,42240-51783-ZO,L-M-0.5,5
IDU-25793-399,04/12/2020,76664-37050-DT,E-D-0.2,4
HBE-38512-284,10/07/2019,58690-31815-VY,A-L-0.5,1
VSB-92461-179,22/06/2020,94525-76037-JP,R-M-1,4
GJN-40485-192,13/02/2022,76005-95461-CI,R-D-1,4
MTU-62831-717,14/02/2025,93809-05424-MG,L-D-2.5,4
EFU-33272-394,07/10/2023,11664-43119-GV,L-M-1,3
UKF-50870-843,26/09/2022,73648-48842-CS,R-L-1,3
GPA-58565-362,10/10/2019,84057-45461-AH,A-L-0.2,4
HXL-22497-359,06/08/2019,64875-71224-UI,A-L-1,3
MWR-77539-620,14/04/2023,69761-61146-KD,R-L-2.5,2
ESM-56864-146,09/05/2020,32948-34398-HC,A-D-2.5,3
OVC-19577-506,17/07/2020,84074-28110-OV,A-L-0.2,2
YRS-27359-145,11/11/2024,17572-27091-AA,E-D-1,2
JVR-65668-155,04/03/2021,93405-51204-UW,L-L-1,1
PFE-18549-911,16/06/2023,48727-22681-BZ,R-M-1,1
JSY-60245-989,28/03/2023,37490-01572-JW,E-D-0.2,1
PJZ-24444-565,13/09/2019,90985-89807-RW,A-L-1,3
NAX-82564-196,29/09/2022,18275-73980-KL,L-M-0.5,3
CAT-16606-239,03/03/2021,09960-34242-LZ,L-D-0.5,5
RMN-61410-185,18/09/2022,66408-53777-VE,E-L-2.5,5
GTK-75503-430,10/09/2021,66708-26678-QK,A-M-0.2,4
DIB-16265-286,11/02/2020,96516-97464-MF,R-D-0.5,5
DZR-67497-650,24/10/2019,48464-99723-HK,E-L-2.5,4
MSO-56341-768,12/02/2023,23941-30203-MO,R-M-0.5,5
JCX-82514-430,18/01/2019,80541-38332-BP,A-D-1,5
CYG-37819-254,27/11/2019,62173-15287-CU,A-M-2.5,5
QOC-24672-868,16/08/2022,25331-13794-SB,L-L-0.5,4
CCG-12293-758,01/10/2019,06136-65250-PG,R-M-1,1
TMX-17728-382,18/01/2020,21815-71230-UT,L-L-0.2,1
UEE-77574-337,31/07/2020,12729-50170-JE,E-L-2.5,2
XAM-90829-771,26/08/2020,27172-18957-QD,A-D-2.5,5
NDT-55021-632,18/06/2025,67010-92988-CT,L-M-1,5
NEI-81055-491,08/11/2022,86579-92122-OC,A-M-0.2,1
MMK-50599-883,27/10/2021,80896-38819-DW,L-M-0.2,1
IZK-92616-223,09/02/2024,73759-17258-KA,R-L-1,1
POT-26921-479,09/03/2023,87242-18006-IR,E-D-1,4
VLW-32607-642,07/06/2022,86504-96610-BH,L-D-1,3
JHB-91559-179,12/02/2025,45638-60516-TL,E-D-2.5,4
PVX-52207-205,21/05/2020,92806-76097-KR,R-L-0.5,1
MJS-59363-345,18/05/2021,24766-58139-GT,A-M-0.5,1
UHU-49159-831,16/03/2019,28728-47861-TZ,A-D-0.5,3
KBQ-45234-266,10/05/2020,19017-95853-EK,A-D-0.5,4
UJP-19988-114,15/02/2024,64852-04619-XZ,A-D-2.5,3
KMP-64554-821,06/08/2022,98636-90072-YE,A-L-1,3
TYA-56677-287,02/02/2021,28327-84469-ND,R-L-1,1
FGM-43388-667,31/12/2022,09668-23340-IC,E-L-2.5,4
EIP-91666-815,15/07/2023,84649-22670-JR,E-M-0.2,1
MOP-50709-933,13/07/2021,77421-46059-RY,A-L-1,2
ABK-08091-531,30/10/2020,53864-36201-FG,L-L-1,3
XKF-16271-730,28/07/2020,50592-93869-FC,R-D-2.5,2
HKH-27023-614,06/08/2019,32481-61533-ZJ,A-M-2.5,2
XXE-57738-816,27/11/2021,97152-03355-IW,A-L-0.2,2
FUW-35185-628,13/01/2023,04739-85772-QT,L-D-0.2,3
OCK-41649-932,22/02/2024,80463-43913-WZ,A-L-2.5,5
RSL-33620-213,11/11/2024,01297-94364-XH,E-L-1,4
XFS-77934-309,15/04/2025,89074-09459-KV,R-L-1,5
DTS-88576-386,15/11/2023,78570-76770-LB,E-L-2.5,1
GXQ-33407-737,05/04/2024,90319-47199-EI,R-D-0.2,1
JOX-59907-720,26/11/2021,35256-12529-FT,R-M-0.5,1
TLP-73118-295,13/04/2020,41899-00283-VK,E-L-1,2
WVT-16721-439,19/08/2024,56991-05510-PR,A-L-1,1
YNC-91016-732,14/12/2022,34015-31593-JC,E-L-0.5,2
DVZ-71948-852,02/03/2025,10725-45724-CO,A-L-2.5,3
CPG-71568-298,26/01/2024,37191-12203-MX,L-L-0.5,5
BLI-21697-702,05/12/2019,21141-12455-VB,A-M-0.5,2
UNM-62779-621,12/09/2020,99735-44927-OL,E-M-0.2,4
KLV-88730-277,20/11/2020,76508-11940-TZ,E-D-2.5,4
GQJ-74588-188,07/11/2021,70515-89533-LO,A-M-0.5,5
NNK-72976-860,06/08/2020,39193-51770-FM,E-D-0.5,3
CXY-12594-283,23/09/2023,95137-87670-JK,E-L-1,5
YVD-96907-808,25/05/2024,75006-89922-VW,L-L-0.2,4
QVU-80359-603,12/09/2022,70983-38420-UY,R-D-1,3
WTT-91832-645,03/10/2019,24344-88599-PP,A-M-1,3
MCF-79533-328,02/02/2020,08120-16183-AW,R-L-0.5,1
YXN-35368-714,07/01/2025,33284-98063-SE,E-M-0.5,5
AKR-28679-208,06/10/2022,90832-32937-GN,L-L-0.5,3
FAF-71759-935,17/05/2023,27497-46945-EP,R-D-2.5,5
SGB-52459-553,17/06/2020,47493-68564-YM,A-L-0.5,1
THA-72011-179,14/09/2019,86646-65810-TD,E-D-0.5,2
KFJ-50879-942,22/10/2022,74330-29286-RO,L-D-0.5,2
JFA-89198-431,17/02/2020,51114-51191-EW,A-D-1,3
FGK-29106-926,04/12/2022,33851-47414-RG,A-M-0.5,1
AXR-10962-010,28/03/2021,53683-35977-KI,E-D-1,2
JFY-86129-633,29/10/2024,82246-82543-DW,R-M-1,1
MEF-99057-109,03/04/2025,61513-27752-FA,E-D-0.2,2
GGA-79131-960,31/12/2021,26103-41504-IB,L-D-0.2,2
JMA-72314-299,22/01/2024,84260-39432-ML,E-M-2.5,5
QQA-16874-540,28/02/2024,58151-50376-QM,L-L-1,4
DRD-80301-630,10/04/2024,82300-88786-UE,R-D-1,4
TCC-89722-031,23/10/2021,41611-34336-WT,L-D-0.5,1
URE-47209-263,21/01/2020,32743-78448-KT,R-M-2.5,1
IGM-84664-265,31/08/2021,80179-44620-WN,R-L-0.5,3
KIN-14170-769,26/04/2022,90123-01967-KS,A-L-2.5,3
SLF-76738-924,09/06/2022,59205-20324-NB,L-L-0.2,5
UEE-98975-198,07/07/2024,41209-67600-HV,L-D-0.5,2
LDS-37545-733,10/01/2025,67953-79896-AC,R-M-1,4
CCO-46286-630,24/01/2023,37072-54695-LS,R-D-2.5,3
URI-96571-229,13/10/2024,05503-73375-RU,A-L-0.5,1
XXG-45702-915,17/12/2019,33789-68518-MN,L-D-0.2,3
KBG-63706-327,05/01/2020,26822-19510-SD,E-M-0.5,2
MRK-20718-841,27/01/2025,20260-32948-EB,A-L-0.2,3
HSW-17348-341,04/08/2020,12743-00952-KO,L-L-1,2
WOB-15366-933,20/11/2019,66580-33745-OQ,E-D-0.5,5
SKY-94756-798,27/10/2023,90440-62727-HI,R-D-2.5,4
FXZ-21843-830,01/07/2021,51971-70393-QM,L-M-1,5
VGG-10582-204,20/04/2021,23446-47798-ID,E-D-0.5,1
WBA-85905-175,13/07/2022,41252-45992-VS,L-M-0.2,1
PKJ-30083-501,27/12/2021,76948-43532-JS,E-D-0.5,2
CKC-70192-841,20/12/2020,32622-54551-UC,L-D-1,5
MVO-39328-830,26/02/2021,84057-45461-AH,L-M-0.5,5
XXJ-47000-307,18/07/2019,31582-23562-FM,A-D-0.2,4
FCF-87279-696,01/05/2019,39652-20484-RV,E-L-1,3
GJS-89398-750,13/07/2022,51692-32950-UZ,R-D-0.5,4
RZC-76339-732,28/08/2024,08946-56610-IH,R-M-1,4
OMP-89027-378,23/12/2021,64845-00270-NO,R-D-0.5,4
NFY-98123-833,12/05/2019,78371-95559-RP,R-M-0.2,1
MTZ-33669-556,19/10/2024,48389-71976-JB,L-L-1,1
SCV-60384-647,11/04/2024,48389-71976-JB,R-D-1,1
QCI-72589-743,16/05/2024,90123-01967-KS,L-L-0.5,1
BIV-20620-552,09/03/2019,12743-00952-KO,E-L-0.2,3
MWO-88243-438,02/05/2025,56450-21890-HK,E-L-1,3
LYT-61095-737,07/03/2019,59361-00606-CU,L-M-0.2,4
SSY-99307-974,07/07/2020,12747-63766-EU,R-M-1,3
VTK-52214-993,09/06/2024,03090-88267-BQ,L-L-2.5,4
MMI-99871-231,09/09/2020,23941-30203-MO,R-D-1,4
IGO-77390-303,04/11/2023,91240-83405-ZQ,R-L-0.5,2
VBT-65757-112,01/07/2022,30381-64762-NG,R-D-2.5,1
CZG-01299-952,12/02/2019,09540-70637-EV,L-D-1,2
YAM-95856-816,27/10/2020,79058-02767-CP,L-M-2.5,3
RTI-18568-949,27/10/2019,01338-83217-GV,A-L-1,5
NQX-52446-398,16/11/2021,68810-07329-EU,A-M-2.5,1
XVR-33626-560,19/04/2022,17261-20101-ZY,L-D-1,3
ACW-68737-814,27/09/2023,12839-56537-TQ,L-M-2.5,2
KPH-87879-918,28/05/2024,44362-39769-QL,E-L-0.2,5
DXQ-44537-297,06/08/2020,96116-24737-LV,E-L-0.5,4
EZA-14303-175,20/04/2024,60799-92593-CX,R-D-0.5,1
ZOM-33226-988,08/04/2023,77746-08153-PM,A-L-2.5,2
YYH-99267-964,12/11/2023,77131-58092-GE,A-L-2.5,5
ZTX-80764-911,14/01/2021,92793-68332-NR,L-D-0.5,6
EVH-72637-264,13/12/2019,61516-88984-DK,E-M-0.5,3
YIS-35823-376,01/02/2025,75064-25310-SG,E-M-2.5,1
JSU-23781-256,07/09/2021,76499-89100-JQ,R-M-1,4
TKN-58485-031,23/03/2022,38890-22576-UI,R-D-1,2
KCC-65674-140,10/01/2023,80896-38819-DW,L-L-0.2,2
CMO-48657-850,03/07/2022,20236-64364-QL,E-D-2.5,2
HXR-60857-188,22/05/2022,83731-53280-YC,E-M-0.5,5
UXP-80852-741,26/11/2019,44981-99666-XB,E-M-1,5
WJO-72772-504,10/03/2019,90307-17263-WQ,R-M-0.5,2
TJE-91516-344,22/09/2019,49894-06550-OQ,E-M-1,2
BKE-44058-721,02/12/2019,89422-58281-FD,A-M-0.5,5
QLC-52637-305,10/02/2019,34317-87258-HQ,L-D-2.5,4
WSL-20579-647,14/08/2023,39123-12846-YJ,L-L-1,1
OVI-93877-667,10/04/2021,91513-75657-PH,E-D-0.5,4
MQW-41025-100,12/04/2019,64897-79178-MH,R-L-0.2,4
EME-53271-122,25/05/2024,55982-77272-WZ,R-L-0.5,1
EGF-78238-826,25/01/2024,37430-29579-HD,E-M-0.5,4
YOI-75556-405,08/01/2022,94525-76037-JP,R-L-0.5,5
DMO-57285-836,10/05/2021,66776-88682-RG,R-M-0.2,2
AFX-51603-685,05/02/2025,26822-19510-SD,R-D-2.5,1
GLJ-22212-630,05/06/2020,33011-52383-BA,L-M-0.5,5
LKM-85561-803,06/01/2019,23039-93032-FN,A-L-0.2,3
SNB-95965-788,11/07/2019,01841-48191-NL,L-D-2.5,1
KUP-95891-587,08/05/2021,37651-47492-NC,L-L-0.5,3
YTF-26549-117,05/08/2024,05501-86351-NX,E-M-0.5,5
RKO-58011-760,18/05/2019,69503-12127-YD,E-M-0.5,1
XUC-92080-855,18/02/2019,01304-59807-OB,L-M-0.5,1
HRI-46585-933,07/08/2023,29851-36402-UX,R-M-0.2,1
KPC-62586-607,27/02/2025,27132-68907-RC,A-L-1,3
RMT-33703-887,07/12/2019,12976-58721-GG,A-L-0.2,4
NIH-44464-580,18/01/2022,14264-41252-SL,L-D-0.2,5
GHE-48850-500,13/08/2019,14756-18321-CL,R-M-0.2,4
DQN-70188-540,10/03/2023,52098-80103-FD,R-M-2.5,5
CGY-32253-736,26/05/2021,61551-22122-RN,R-D-1,2
DAK-57287-739,05/10/2021,87602-55754-VN,L-D-0.2,5
ZOQ-25010-565,27/08/2021,60004-62976-NI,A-L-0.2,3
IET-61460-260,04/02/2024,19143-53919-VD,R-L-0.2,1
XZD-44484-632,06/08/2021,80541-38332-BP,E-M-1,2
FPH-76742-592,09/05/2019,70567-65133-CN,R-D-0.2,1
DET-34515-333,23/05/2020,53751-57560-CN,A-M-0.2,5
BWJ-33625-747,04/06/2020,91654-79216-IC,R-L-2.5,1
TZE-81367-537,03/06/2021,09668-23340-IC,L-L-2.5,1
HHZ-19178-898,17/03/2024,05325-97750-WP,E-D-2.5,2
EAN-89735-264,12/03/2025,86686-37462-CK,L-D-1,4
AAY-91186-340,17/11/2020,11513-19816-IJ,R-L-0.5,5
VOC-13888-609,01/11/2019,16106-36039-QS,L-M-1,5
LLR-72793-201,24/09/2021,94278-27169-QC,A-D-0.2,3
NYM-18156-548,06/04/2022,73564-98204-EY,R-D-2.5,1
IGJ-32582-847,15/12/2020,28699-16256-XV,L-L-0.2,4
VKP-96661-628,08/04/2021,48389-71976-JB,R-L-2.5,3
WZM-62988-475,23/04/2024,18557-68901-MU,R-D-2.5,3
RWG-28161-626,27/08/2022,19755-55847-VW,E-M-0.2,4
AXX-11378-543,05/12/2022,57808-90533-UE,A-D-1,1
FMR-11301-414,17/05/2024,33622-01348-PF,E-D-2.5,4
NED-66103-250,13/05/2024,66527-94478-PB,R-L-1,3
MJN-87580-898,21/02/2023,96503-31833-CW,L-L-0.2,3
WYU-55074-715,15/02/2022,31536-52659-HC,L-D-0.5,2
LWV-13645-945,10/07/2022,17816-67941-ZS,E-L-1,3
EZW-33629-402,21/02/2022,33000-22405-LO,L-L-2.5,2
FRW-87101-149,15/11/2021,06812-11924-IK,A-D-0.5,3
AOK-14040-579,07/08/2023,80467-17137-TO,E-M-2.5,2
XSB-41318-508,16/11/2020,98018-99785-NL,L-L-1,2
FEC-40231-956,10/11/2020,69443-77665-QW,E-D-0.5,1
AIR-75038-158,24/09/2024,47939-53158-LS,L-L-1,2
VQU-36362-213,15/10/2023,18684-73088-YL,A-D-1,3
OXG-41830-807,10/05/2020,91074-60023-IP,L-L-1,2
VSQ-07182-513,23/07/2019,18366-65239-WF,L-L-0.2,6
OIP-11274-825,14/05/2020,63112-10870-LC,R-M-2.5,2
BXJ-63209-289,01/06/2019,74330-29286-RO,R-D-0.2,2
VNC-93921-469,31/01/2020,04666-71569-RI,L-L-1,1
JJA-67941-801,07/04/2023,96503-31833-CW,R-L-2.5,1
DMS-70369-360,27/10/2022,83895-90735-XH,L-M-2.5,4
CIA-35458-210,29/11/2021,36572-91896-PP,E-M-0.5,2
NYB-81163-845,25/02/2020,06136-65250-PG,R-M-0.2,3
OFB-87156-841,18/10/2022,27064-10803-SB,L-M-1,4
TMO-22785-872,15/07/2020,01811-60350-CU,E-M-1,6
UJK-57869-461,13/01/2025,82250-97768-XQ,L-M-1,5
GNI-31492-294,10/12/2022,07878-45872-CC,A-L-2.5,5
LAR-95516-169,07/03/2025,65732-22589-OW,A-M-0.5,5
IVB-54124-383,22/07/2019,18366-65239-WF,R-M-0.2,1
TXH-78646-919,14/05/2021,98430-37820-UV,R-D-0.2,3
QIR-89785-343,26/10/2024,36195-49029-VS,R-D-2.5,4
NEF-27161-120,18/01/2024,66028-99867-WJ,E-M-1,1
NFU-99515-288,01/08/2022,72320-29738-EB,A-M-1,1
AXB-86397-237,23/01/2025,34786-30419-XY,L-M-2.5,3
AMT-40418-362,08/08/2020,04513-76520-QO,L-D-1,1
NYQ-24237-772,16/08/2019,13441-34686-SW,L-D-0.5,4
WGR-27798-777,09/12/2024,14121-20527-OJ,L-M-1,5
WOI-56847-427,28/08/2020,02002-98725-CH,L-L-0.5,4
PNQ-95831-631,01/06/2023,14204-14186-LA,L-D-0.2,1
GAB-71041-479,22/06/2025,23575-17741-LS,R-D-0.2,1
EYN-71755-360,02/05/2020,83895-90735-XH,E-L-2.5,2
EVR-67293-695,16/07/2022,40946-22090-FP,R-L-0.2,5
CBJ-42210-197,11/12/2024,10082-54164-KF,L-D-1,5
KVA-82904-297,02/05/2023,17488-65879-XL,A-M-0.5,4
NVG-31748-751,10/05/2019,46818-20198-GB,R-L-0.5,5
EXB-66428-472,20/04/2024,77746-08153-PM,A-L-1,3
EQH-53569-934,13/10/2020,53667-91553-LT,E-M-1,4
RPW-36123-215,19/07/2021,80640-45811-LB,E-L-0.5,2
RBN-83408-993,26/01/2020,66776-88682-RG,A-M-0.5,5
DBO-76713-746,21/01/2021,53350-88018-YL,E-D-2.5,1
CXB-28742-323,27/09/2021,42394-07234-AM,E-L-0.5,2
GMV-11687-518,06/01/2021,24010-66714-HW,R-D-1,1
ZXA-91810-197,06/04/2021,69904-02729-YS,A-L-0.2,1
ERC-47707-303,25/02/2022,14158-30713-OB,A-M-2.5,1
LRK-36052-874,19/09/2024,24010-66714-HW,R-M-2.5,4
TED-72607-228,28/06/2025,01433-04270-AX,L-D-0.2,3
HOF-98711-357,20/04/2020,79825-17822-UH,E-D-2.5,2
HQB-33217-266,15/06/2019,01603-43789-TN,L-L-0.2,3
LSQ-87607-859,12/09/2024,91654-79216-IC,E-M-0.5,2
ROO-40691-421,05/02/2021,76447-50326-IC,A-M-2.5,3
GGO-89407-277,05/08/2019,13371-17901-QF,L-D-0.5,3
ZNG-43112-642,13/07/2025,26333-67911-OL,E-L-0.2,5
ZOG-97795-303,01/08/2021,13159-14930-VT,A-M-1,5
ULZ-87455-168,08/01/2019,19196-09748-DB,E-D-2.5,2
VEJ-22451-116,01/03/2021,01433-04270-AX,R-M-2.5,1
CKU-24468-641,29/09/2019,68860-73340-MF,L-M-2.5,4
DFP-52344-358,04/11/2022,39652-20484-RV,E-L-1,4
CVE-15042-481,01/01/2022,24972-55878-KX,R-L-1,2
LIT-77699-673,15/12/2019,64247-71448-NK,R-L-0.2,2
VKQ-39009-292,23/11/2021,57808-90533-UE,L-M-1,5
KEP-17375-504,02/10/2020,91897-82077-MN,A-L-2.5,4
LRN-71527-456,01/12/2022,37430-29579-HD,A-L-0.5,2
BKV-81052-162,24/09/2020,86437-17399-FK,R-L-1,4
HGY-13313-637,28/07/2024,01474-63436-TP,R-D-2.5,4
WJJ-37489-898,08/04/2021,31599-82152-AD,A-M-1,1
LHK-15604-248,13/07/2019,99377-68091-YF,E-L-0.5,2
WOM-53976-444,08/06/2023,27878-42224-QF,E-L-2.5,4
EUU-51094-174,12/06/2019,53414-73391-CR,L-D-0.5,3
UJA-34737-581,24/05/2022,90285-56295-PO,R-M-1,3
TVZ-22575-692,17/02/2022,33495-69898-JD,R-L-0.2,1
NLZ-80126-170,23/02/2024,18120-20253-CP,L-L-1,1
XSS-67864-350,17/09/2023,39011-18412-GR,R-M-0.2,2
LXL-30589-457,02/05/2022,69981-85767-RP,L-M-0.2,4
QJI-69874-437,06/12/2022,14888-85625-TM,R-M-0.2,4
WXL-55464-958,13/10/2022,96762-10814-DA,A-L-2.5,3
ORS-45400-585,13/06/2022,55621-06130-SA,L-M-0.2,2
LSJ-12030-160,04/07/2020,41505-42181-EF,L-M-0.5,1
ZUX-97512-709,10/09/2023,15770-27099-GX,E-M-0.2,1
RYM-49237-185,01/11/2022,64896-18468-BT,A-M-0.2,2
IXQ-29509-582,07/06/2024,48419-02347-XP,A-M-1,3
OCP-79468-957,27/07/2020,90767-92589-LV,A-D-0.5,1
LIP-79373-481,27/03/2019,15958-25089-OS,E-D-1,3
ZEI-96954-962,27/11/2021,43974-44760-QI,R-L-2.5,-2
JXB-97555-365,07/05/2024,86991-53901-AT,A-M-0.2,4
QSG-22682-659,07/02/2022,14756-18321-CL,L-M-1,5
WZR-16380-251,24/01/2021,20236-64364-QL,L-M-0.2,4
KFU-44287-415,01/04/2019,06899-54551-EH,L-D-2.5,5
YCG-46242-591,14/12/2023,39155-72692-OM,A-D-0.5,2
FBR-56068-226,22/05/2020,80467-17137-TO,R-L-1,2
IIU-96897-376,30/10/2024,04152-34436-IE,L-L-2.5,2
ENC-96419-414,18/01/2024,44699-43836-UH,A-L-2.5,3
JKN-67353-372,24/08/2019,11408-81032-UR,L-D-1,5
LVZ-72601-585,31/05/2019,86768-91598-FA,L-D-0.5,5
KZM-30115-865,09/12/2022,49401-45041-ZU,L-L-1,3
LZX-43631-247,06/12/2024,76005-95461-CI,E-L-0.5,3
TVI-49406-563,11/10/2023,99899-54612-NX,L-D-1,1
PHP-44670-612,17/03/2025,61600-55136-UM,L-D-1,2
FFM-10460-980,24/11/2020,77634-13918-GJ,R-L-0.5,1
JNY-39893-696,25/03/2023,69904-02729-YS,A-L-0.5,1
JBI-76348-612,19/11/2023,84641-67384-TD,R-L-1,1
UOE-83079-398,08/12/2022,21125-22134-PX,E-M-1,2
HAY-28092-677,10/05/2023,67423-10113-LM,E-L-2.5,4
LQG-41416-375,19/10/2021,45190-08727-NV,L-D-1,3
AJZ-38091-323,15/01/2024,60221-67036-TD,L-L-0.5,2
WJF-93814-830,01/02/2019,87242-18006-IR,L-M-1,2
QCR-50035-353,14/02/2022,94573-61802-PH,L-L-1,1
KNX-88918-496,07/01/2020,27472-15270-HK,E-M-1,3
IHI-13520-314,03/03/2025,66776-88682-RG,L-D-2.5,4
HMV-73304-536,26/02/2020,83537-35563-UF,L-M-0.5,5
WCT-53167-625,28/05/2021,25181-97933-UX,E-L-0.2,3
QTQ-52589-104,24/07/2025,69171-65646-UC,E-L-0.5,5
HHE-82089-476,19/03/2020,73171-33001-FC,L-L-1,3
TVH-11884-714,06/10/2024,88345-35193-XK,L-D-0.5,1
YJV-14548-980,22/09/2023,35744-20050-FD,L-M-0.5,1
HSF-66926-425,01/03/2020,00539-42510-RY,L-D-2.5,5
AMJ-59436-276,19/07/2024,61600-55136-UM,E-D-1,5
YUL-11476-872,17/02/2025,41611-34336-WT,R-D-0.2,3
YGW-33223-585,06/11/2024,78050-20355-DI,A-L-1,3
BKE-11364-194,04/03/2023,22845-35182-YH,L-L-1,5
BTF-69546-514,31/12/2021,32177-42200-TP,L-M-2.5,5
OAY-17364-261,28/10/2023,88420-46464-XE,L-L-0.5,1
SVG-95130-830,02/09/2021,54810-81899-HL,A-M-2.5,1
CNG-66236-688,07/03/2021,11664-43119-GV,A-L-1,3
BUC-92235-285,06/03/2019,59367-30821-ZQ,L-M-0.5,1
OOC-25977-726,18/11/2019,67938-81768-NX,A-L-0.5,4
SEZ-49334-435,14/09/2022,45436-86906-YM,R-D-2.5,3
DSK-76635-766,03/12/2022,27226-53717-SY,A-D-0.5,1
XRF-95952-310,15/03/2025,94341-60520-PF,L-M-2.5,2
GKK-66469-694,27/08/2021,54619-08558-ZU,A-M-1,5
UJG-34731-295,26/05/2022,15764-22559-ZT,A-M-2.5,1
UZX-37636-680,18/04/2023,95329-99571-MW,A-M-2.5,5
SZZ-67921-499,06/07/2022,06757-96251-UH,L-M-1,3
XMC-20620-809,14/05/2021,83543-79246-ON,E-M-0.5,2
KRV-96147-906,22/11/2023,99899-54612-NX,A-M-2.5,5
ZOM-43991-328,10/09/2022,76192-13390-HZ,E-D-0.2,3
GHR-72274-715,24/05/2021,86881-41559-OR,L-D-1,1
YUB-11286-523,01/02/2022,24040-20817-QB,A-M-0.2,1
MGS-43248-109,31/12/2023,62839-56723-CH,R-M-2.5,2
VHW-29868-524,19/10/2022,49667-96708-JL,E-L-0.2,5
XIM-14141-342,17/09/2024,82021-67562-AL,L-M-1,2
LAQ-86476-824,23/11/2024,42052-74988-FB,L-M-0.5,3
ABD-56000-291,05/12/2019,19821-05175-WZ,R-L-1,4
YKU-92931-236,07/06/2022,77046-47227-NA,R-D-0.2,4
UMR-23044-973,22/11/2022,77343-52608-FF,R-M-0.2,2
UGO-10552-976,29/01/2019,59122-08794-WT,R-L-0.2,5
BVG-78978-877,18/07/2019,61513-27752-FA,R-D-0.5,5
WFL-51406-141,24/12/2023,24825-51803-CQ,L-M-1,5
NGD-72067-701,07/05/2020,47939-53158-LS,R-L-0.5,5
VET-41158-896,29/04/2020,10728-17633-ST,E-M-2.5,2
TSW-76325-102,08/10/2020,40214-03678-GU,R-D-0.2,4
CVZ-24458-663,28/06/2025,66794-66795-VW,A-M-2.5,4
YIZ-26590-116,26/01/2021,78570-76770-LB,L-D-0.5,5
BRN-44137-866,18/05/2023,79825-17822-UH,A-L-1,3
APJ-98894-891,02/07/2019,31613-41626-KX,L-M-1,2
UYI-74594-891,05/02/2025,00256-19905-YG,L-D-1,1
WWH-92259-198,11/03/2022,35256-12529-FT,L-D-1,4
DJB-36846-865,18/04/2020,06757-96251-UH,L-M-0.2,1
PUA-66947-103,29/10/2024,30396-80694-JN,R-L-2.5,5
THJ-23288-634,11/12/2022,99643-51048-IQ,A-D-0.5,3
RAE-72967-225,30/11/2020,74940-09646-MU,A-D-0.5,5
LDK-71031-121,10/01/2019,84761-40784-SV,L-L-2.5,1
XPN-64059-197,11/06/2021,43452-18035-DH,L-M-0.5,5
NHL-11063-100,20/05/2020,39181-35745-WH,A-L-1,4
RPJ-81717-781,20/08/2024,15694-69419-YN,A-M-1,4
GBQ-98491-841,02/07/2023,95424-67020-AP,L-L-0.2,4
CTJ-67285-710,12/08/2020,73346-85564-JB,E-M-0.2,3
IFR-99686-109,20/11/2020,13694-25001-LX,A-D-0.5,5
SYI-90505-988,22/01/2021,58511-10548-ZU,E-M-1,1
OBH-79252-480,02/02/2019,94091-86957-HX,E-L-1,3
FVG-59317-223,09/11/2021,64435-53100-WM,R-D-0.5,1
LIN-88046-551,23/03/2022,10725-45724-CO,R-L-0.5,4
IOW-75197-602,17/08/2024,92204-96636-BS,E-M-0.2,3
YQW-24000-269,20/02/2025,54004-04664-AA,A-L-1,1
XUQ-57948-208,16/04/2020,13321-57602-GK,R-M-2.5,3
VAA-96667-500,23/10/2022,49612-33852-CN,A-M-1,4
YZH-41045-741,16/11/2024,15456-29250-RU,L-L-2.5,1
DXC-10496-952,27/05/2023,73647-66148-VM,A-D-0.2,2
OJK-92873-570,20/09/2022,71003-85639-HB,A-D-1,2
SNX-14437-325,05/08/2024,69207-93422-CQ,E-M-2.5,3
MLG-81232-795,17/11/2023,82098-12110-LP,E-M-0.5,1
ZFJ-32835-347,10/02/2023,43974-44760-QI,L-M-1,4
RKQ-25183-414,17/03/2024,24669-76297-SF,A-D-2.5,1
TEI-98755-547,29/08/2024,13736-92418-JS,A-L-1,2
ZPT-58448-174,23/02/2022,11107-57605-HS,A-L-2.5,3
